ID	Diameter	Material	InstallYear	OrgMaterial	OrgInstallYear	OrgDiameter	Status	PP_INST_DT	Type	BreakYear	BreakDate	ValidBreak	FailureNotes	Failure_ID	BreakAge
5839	8	Cast Iron	1930	Cast Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5840	10	Cast Iron	1930	Cast Iron	NULL	10	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5841	6	Ductile Iron	1965	Ductile Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5842	6	Cast Iron	1950	unknown	NULL	6	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5843	8	Ductile Iron	1965	Ductile Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5844	6	Ductile Iron	1965	Ductile Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5845	16	Cast Iron	1962	Cast Iron	NULL	16	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5846	6	Asbestos Cement	1962	Asbestos Cement	NULL	6	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5847	16	Cast Iron	1940	Cast Iron	NULL	16	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5848	16	Cast Iron	1940	Cast Iron	1940	16	1	1940-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5849	6	Cast Iron	1968	Cast Iron	1968	6	1	1968-08-01 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5850	10	Cast Iron	1900	Cast Iron	NULL	10	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5851	6	Ductile Iron	1968	unknown	1968	6	1	1968-08-01 00:00:00.000	NULL	2015	2015-11-24 00:00:00.000	1	NULL	2624	47
5852	6	Cast Iron	1930	unknown	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5853	10	Ductile Iron	2010	Ductile Iron	2010	10	1	2010-09-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5854	6	Cast Iron	1930	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5855	6	Cast Iron	1930	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5856	6	Cast Iron	1958	unknown	NULL	6	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5857	8	Ductile Iron	1965	Ductile Iron	NULL	8	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5858	4	Cast Iron	1957	Cast Iron	1957	4	1	1957-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5859	1	Cast Iron	1914	unknown	NULL	1	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5860	4	Cast Iron	1938	unknown	NULL	4	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5861	2	Ductile Iron	2004	unknown	2004	2	1	2004-03-02 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5862	6	Cast Iron	1900	Cast Iron	NULL	6	0	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5863	6	Cast Iron	1900	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5864	12	Cast Iron	1971	Cast Iron	1971	12	1	1971-02-17 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5865	2	Cast Iron	1930	unknown	NULL	2	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5866	1	Cast Iron	1930	unknown	NULL	1	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5867	1	Cast Iron	1930	unknown	NULL	1	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5868	1	Cast Iron	1930	unknown	NULL	1	1	NULL	Distribution	2013	2013-03-20 00:00:00.000	1	Circumferential	2512	83
5868	1	Cast Iron	1930	unknown	NULL	1	1	NULL	Distribution	2016	2016-11-22 00:00:00.000	1	Weather Conditions	2657	86
5869	1	Cast Iron	1930	unknown	NULL	1	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5870	4	Ductile Iron	1977	Ductile Iron	1977	4	1	1977-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5871	4	Ductile Iron	1977	Ductile Iron	1977	4	1	1977-01-01 00:00:00.000	Service Line	NULL	NULL	NULL	NULL	NULL	NULL
5872	0.75	Copper	1903	Copper	NULL	0.75	0	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5873	0.75	Copper	1903	Copper	NULL	0.75	0	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5874	7	Ductile Iron	1970	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5875	7	Ductile Iron	1970	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5876	7	Ductile Iron	1970	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5877	7	Ductile Iron	1970	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5878	2	Galvanized	1960	Galvanized	NULL	2	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5879	4	Cast Iron	1935	unknown	1935	4	1	1935-01-01 00:00:00.000		2003	2003-12-09 00:00:00.000	1	Weather Conditions, Circumferential	2083	68
5880	1	Cast Iron	1933	unknown	1933	1	1	1933-07-07 00:00:00.000	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5881	7	Ductile Iron	1970	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5882	2	Ductile Iron	1970	unknown	NULL	2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5883	1	Copper	1974	Copper	NULL	1	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5884	1	Ductile Iron	1999	unknown	NULL	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5885	1	Ductile Iron	1999	unknown	NULL	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5886	2	Ductile Iron	1999	unknown	NULL	2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5887	1.5	Cast Iron	1928	unknown	NULL	1.5	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5888	7	Cast Iron	1928	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5889	4	Cast Iron	1935	unknown	NULL	4	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5890	2	Cast Iron	1899	unknown	NULL	2	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5891	6	Cast Iron	1908	unknown	NULL	1	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5892	6	Ductile Iron	1965	Ductile Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5893	16	Cast Iron	1940	Cast Iron	1940	16	1	1940-05-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5894	6	Cast Iron	1937	Cast Iron	1937	6	1	1937-10-05 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5895	1	Cast Iron	1908	unknown	NULL	1	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5896	6	Cast Iron	1907	unknown	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5897	6	Cast Iron	1907	unknown	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5898	2	Cast Iron	1899	unknown	NULL	2	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5899	2	Cast Iron	1907	Cast Iron	NULL	2	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5900	1.5	Galvanized	1933	Galvanized	1933	1.5	1	1933-05-18 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5901	1.5	Ductile Iron	1965	Ductile Iron	NULL	1.5	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5902	6	Cast Iron	1934	Cast Iron	1934	6	1	1934-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5903	16	Cast Iron	1970	Cast Iron	1970	16	1	1970-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5904	24	Ductile Iron	1983	unknown	1983	24	1	1983-01-01 00:00:00.000	Transmission	NULL	NULL	NULL	NULL	NULL	NULL
5905	24	Ductile Iron	1983	unknown	1983	24	1	1983-01-01 00:00:00.000	Transmission	NULL	NULL	NULL	NULL	NULL	NULL
5906	8	Ductile Iron	2003	unknown	2003	8	0	2003-10-10 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5907	8	Ductile Iron	2003	unknown	2003	8	0	2003-10-10 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5908	8	Ductile Iron	2003	unknown	2003	8	0	2003-10-10 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5909	8	Ductile Iron	2003	unknown	2003	8	0	2003-10-10 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5910	8	Ductile Iron	2003	unknown	2003	8	0	2003-10-10 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5911	8	Ductile Iron	2003	unknown	2003	8	0	2003-10-10 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5912	8	Ductile Iron	2003	unknown	2003	8	0	2003-10-10 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5913	8	Ductile Iron	2003	unknown	2003	8	1	2003-11-03 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5914	8	Ductile Iron	2003	unknown	2003	8	1	2003-11-03 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5915	8	Ductile Iron	2003	unknown	2003	8	1	2003-11-03 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5916	8	Ductile Iron	2003	unknown	2003	8	1	2003-11-03 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5917	8	Ductile Iron	2003	unknown	2003	8	1	2003-11-03 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5918	8	Ductile Iron	2003	unknown	2003	8	1	2003-11-03 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5919	6	Ductile Iron	1978	unknown	NULL	6	0	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5920	6	Cast Iron	1899	unknown	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5921	6	Ductile Iron	1975	Ductile Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5922	6	Ductile Iron	1975	unknown	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5923	6	Ductile Iron	1977	Ductile Iron	1977	6	1	1977-05-10 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5924	7	Ductile Iron	1974	unknown	NULL	NULL	0	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5925	7	Ductile Iron	1974	unknown	NULL	NULL	0	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5926	7	Cast Iron	1899	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5927	7	Ductile Iron	1974	unknown	NULL	NULL	0	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5928	7	Ductile Iron	1974	unknown	NULL	NULL	0	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5929	6	Cast Iron	1959	Cast Iron	1959	6	1	1959-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5930	6	Cast Iron	1959	Cast Iron	1959	6	1	1959-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5931	6	Cast Iron	1959	Ductile Iron	1959	6	1	1959-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5932	6	Cast Iron	1959	Cast Iron	1959	6	1	1959-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5933	6	Cast Iron	1959	Cast Iron	1959	6	1	1959-01-01 00:00:00.000	Distribution	2009	2009-02-09 00:00:00.000	1	Weather Conditions, Circumferential	2355	50
5934	6	Cast Iron	1959	Cast Iron	1959	6	1	1959-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5935	6	Cast Iron	1941	Cast Iron	1941	6	1	1941-01-01 00:00:00.000	Distribution	2006	2006-10-16 00:00:00.000	1	Weather Conditions, Circumferential	2217	65
5935	6	Cast Iron	1941	Cast Iron	1941	6	1	1941-01-01 00:00:00.000	Distribution	2010	2010-01-19 00:00:00.000	1	Weather Conditions, Circumferential	2389	69
5936	6	Cast Iron	1930	Cast Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5937	6	Ductile Iron	1977	unknown	1977	6	1	1977-01-01 00:00:00.000	Distribution	1999	1999-10-05 00:00:00.000	1	Weather Conditions, Circumferential	1899	22
5937	6	Ductile Iron	1977	unknown	1977	6	1	1977-01-01 00:00:00.000	Distribution	2004	2004-10-08 00:00:00.000	1	Weather Conditions, Circum. and Longitudinal	2133	27
5937	6	Ductile Iron	1977	unknown	1977	6	1	1977-01-01 00:00:00.000	Distribution	2007	2007-07-09 00:00:00.000	1	Weather Conditions, Circumferential	2259	30
5937	6	Ductile Iron	1977	unknown	1977	6	1	1977-01-01 00:00:00.000	Distribution	2018	2018-01-08 00:00:00.000	1	NULL	2712	41
5937	6	Ductile Iron	1977	unknown	1977	6	1	1977-01-01 00:00:00.000	Distribution	2018	2018-01-24 00:00:00.000	1	NULL	2719	41
5937	6	Ductile Iron	1977	unknown	1977	6	1	1977-01-01 00:00:00.000	Distribution	2019	2019-11-03 00:00:00.000	1	Weather Conditions, Circumferential	2802	42
5937	6	Ductile Iron	1977	unknown	1977	6	1	1977-01-01 00:00:00.000	Distribution	2008	2008-11-27 00:00:00.000	1	Weather Conditions, Circumferential	2327	31
5937	6	Ductile Iron	1977	unknown	1977	6	1	1977-01-01 00:00:00.000	Distribution	2009	2009-02-09 00:00:00.000	1	Weather Conditions, Circumferential	2354	32
5937	6	Ductile Iron	1977	unknown	1977	6	1	1977-01-01 00:00:00.000	Distribution	2011	2011-10-05 00:00:00.000	1	N/A, Circumferential	2448	34
5938	6	Cast Iron	1930	Cast Iron	1930	6	1	1930-01-01 00:00:00.000	Distribution	2003	2003-01-28 00:00:00.000	1	Weather Conditions, Other	2047	73
5938	6	Cast Iron	1930	Cast Iron	1930	6	1	1930-01-01 00:00:00.000	Distribution	2004	2004-12-26 00:00:00.000	1	Weather Conditions, Circumferential	2154	74
5939	6	Cast Iron	1960	Ductile Iron	1960	6	1	1960-01-01 00:00:00.000	Distribution	2004	2004-12-26 00:00:00.000	1	Weather Conditions, Circumferential	2155	44
5940	6	Ductile Iron	1965	Ductile Iron	NULL	6	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5941	6	Cast Iron	1972	Cast Iron	1972	6	1	1972-01-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5942	10	Ductile Iron	2000	Ductile Iron	2000	10	1	2000-06-09 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5943	6	Ductile Iron	1977	Ductile Iron	1977	6	1	1977-10-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5944	6	Ductile Iron	1977	Ductile Iron	1977	6	1	1977-10-01 00:00:00.000	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5945	1	Ductile Iron	1965	unknown	NULL	1	1	NULL	Distribution	NULL	NULL	NULL	NULL	NULL	NULL
5946	6	Cast Iron	1965	Cast Iron	1965	6	1	1965-01-01 00:00:00.000	Distribution	2019	2019-01-15 00:00:00.000	1	Weather Conditions, Circumferential	2764	54
5947	6	Ductile Iron	1965	Ductile Iron	1965	6	1	1965-01-01 00:00:00.000	Distribution	2015	2015-01-07 00:00:00.000	1	Weather Conditions, Circumferential	2591	50
