ID	Diameter	Material	InstallYear	OrgMaterial	OrgInstallYear	OrgDiameter	Status	INSTALLDAT	BreakYear	BreakDate	Failure_ID	BreakAge
232	2	CI	1950	CI	1950	2	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
233	8	PVC	1982	PVC	1982	8	1	1982-04-15 00:00:00.0000000	NULL	NULL	NULL	NULL
234	8	PVC	1982	PVC	1982	8	1	1982-04-15 00:00:00.0000000	NULL	NULL	NULL	NULL
235	8	PVC	2001	PVC	2001	8	1	2001-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
236	8	PVC	1990	PVC	1990	8	1	1990-06-21 00:00:00.0000000	NULL	NULL	NULL	NULL
237	2	CI	1979	CI	1979	2	1	1979-07-01 00:00:00.0000000	NULL	NULL	NULL	NULL
238	8	PVC	2001	PVC	2001	8	1	2001-06-17 00:00:00.0000000	2013	2013-11-02 16:39:55.000	2505	12
239	6	PVC	1985	PVC	1985	6	1	1985-07-12 00:00:00.0000000	NULL	NULL	NULL	NULL
240	8	CI	1969	CI	1969	8	1	1969-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
241	6	PVC	1998	PVC	1998	6	1	1998-10-15 00:00:00.0000000	NULL	NULL	NULL	NULL
242	0.75	GS	1950	GS	1950	0.75	0	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
243	4	CI	1950	CI	1950	4	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
244	6	PVC	1994	PVC	1994	6	1	1994-01-18 00:00:00.0000000	NULL	NULL	NULL	NULL
245	12	PVC	2000	PVC	2000	12	1	2000-09-28 00:00:00.0000000	NULL	NULL	NULL	NULL
246	8	PVC	1997	PVC	1997	8	1	1997-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
247	8	PVC	2000	PVC	2000	8	1	2000-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
248	8	PVC	2000	PVC	2000	8	1	2000-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
249	8	PVC	2000	PVC	2000	8	1	2000-11-06 00:00:00.0000000	NULL	NULL	NULL	NULL
250	8	PVC	1998	PVC	1998	8	1	1998-05-14 00:00:00.0000000	NULL	NULL	NULL	NULL
251	12	PVC	1999	PVC	1999	12	1	1999-11-15 00:00:00.0000000	NULL	NULL	NULL	NULL
252	8	PVC	1997	PVC	1997	8	1	1997-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
253	8	PVC	1998	PVC	1998	8	1	1998-08-19 00:00:00.0000000	NULL	NULL	NULL	NULL
254	8	PVC	1998	PVC	1998	8	1	1998-08-19 00:00:00.0000000	NULL	NULL	NULL	NULL
255	6	CI	1950	CI	1950	6	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
256	6	PVC	1987	PVC	1987	6	1	1987-01-16 00:00:00.0000000	NULL	NULL	NULL	NULL
257	6	PVC	1997	PVC	1997	6	1	1997-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
258	6	CI	1950	CI	1950	6	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
259	6	CI	1950	CI	1950	6	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
260	6	PVC	1997	PVC	1997	6	1	1997-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
261	8	PVC	1997	PVC	1997	8	1	1997-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL
262	8	PVC	2000	PVC	2000	8	1	2000-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
263	8	PVC	2000	PVC	2000	8	1	2000-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
264	8	PVC	2000	PVC	2000	8	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
265	4	PVC	2000	PVC	2000	4	1	2000-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL
266	6	PVC	2000	PVC	2000	6	1	2000-09-21 00:00:00.0000000	NULL	NULL	NULL	NULL
267	8	PVC	1998	PVC	1998	8	1	1998-01-23 00:00:00.0000000	NULL	NULL	NULL	NULL
268	6	CI	1950	CI	1950	6	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
269	8	CI	1950	CI	1950	8	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
270	4	PVC	1987	PVC	1987	4	1	1987-01-12 00:00:00.0000000	NULL	NULL	NULL	NULL
271	4	PVC	1987	PVC	1987	4	1	1987-01-12 00:00:00.0000000	NULL	NULL	NULL	NULL
272	6	PVC	1987	PVC	1987	6	1	1987-01-12 00:00:00.0000000	NULL	NULL	NULL	NULL
273	6	PVC	1987	PVC	1987	6	1	1987-01-12 00:00:00.0000000	NULL	NULL	NULL	NULL
274	6	PVC	1989	PVC	1989	6	1	1989-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
275	12	PVC	2003	PVC	2003	12	1	2003-06-19 00:00:00.0000000	NULL	NULL	NULL	NULL
276	12	PVC	2003	PVC	2003	12	1	2003-06-19 00:00:00.0000000	NULL	NULL	NULL	NULL
277	8	PVC	2001	PVC	2001	8	1	2001-02-21 00:00:00.0000000	NULL	NULL	NULL	NULL
278	8	PVC	2001	PVC	2001	8	1	2001-06-20 00:00:00.0000000	NULL	NULL	NULL	NULL
279	2	CI	1979	CI	1979	2	1	1979-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
280	8	PVC	2002	PVC	2002	8	1	2002-01-31 00:00:00.0000000	NULL	NULL	NULL	NULL
281	8	PVC	2002	PVC	2002	8	1	2002-01-31 00:00:00.0000000	NULL	NULL	NULL	NULL
282	8	PVC	2002	PVC	2002	8	1	2002-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
283	8	PVC	2000	PVC	2000	8	1	2000-11-06 00:00:00.0000000	NULL	NULL	NULL	NULL
284	8	PVC	2000	PVC	2000	8	1	2000-11-06 00:00:00.0000000	NULL	NULL	NULL	NULL
285	8	PVC	2000	PVC	2000	8	1	2000-11-06 00:00:00.0000000	NULL	NULL	NULL	NULL
286	8	PVC	2000	PVC	2000	8	1	2000-11-06 00:00:00.0000000	NULL	NULL	NULL	NULL
287	18	CSC	1973	CSC	1973	18	1	1973-06-01 00:00:00.0000000	2015	2015-01-23 06:47:52.000	2399	42
288	6	PVC	2002	PVC	2002	6	1	2002-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
289	6	PVC	2002	PVC	2002	6	1	2002-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
290	8	PVC	2001	PVC	2001	8	1	2001-10-12 00:00:00.0000000	NULL	NULL	NULL	NULL
291	8	PVC	2002	PVC	2002	8	1	2002-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
292	8	PVC	2002	PVC	2002	8	1	2002-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
293	6	PVC	2002	PVC	2002	6	1	2002-02-18 00:00:00.0000000	NULL	NULL	NULL	NULL
294	6	PVC	2002	PVC	2002	6	1	2002-02-18 00:00:00.0000000	NULL	NULL	NULL	NULL
295	12	PVC	1999	PVC	1999	12	1	1999-07-09 00:00:00.0000000	NULL	NULL	NULL	NULL
296	6	CI	1970	CI	1970	6	1	1970-06-28 00:00:00.0000000	2022	2022-06-29 12:22:12.000	2567	52
297	6	CI	1970	CI	1970	6	1	1970-06-28 00:00:00.0000000	2022	2022-06-29 12:22:12.000	2400	52
298	8	PVC	1995	PVC	1995	8	1	1995-08-02 00:00:00.0000000	NULL	NULL	NULL	NULL
299	8	PVC	2002	PVC	2002	8	1	2002-06-21 00:00:00.0000000	NULL	NULL	NULL	NULL
300	8	PVC	2002	PVC	2002	8	1	2002-06-21 00:00:00.0000000	NULL	NULL	NULL	NULL
301	4	PVC	1984	PVC	1984	4	1	1984-07-03 00:00:00.0000000	NULL	NULL	NULL	NULL
302	4	PVC	2011	PVC	2011	4	1	2011-07-03 00:00:00.0000000	NULL	NULL	NULL	NULL
303	2	CI	1960	CI	1960	2	1	1960-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
304	2	CI	1960	CI	1960	2	1	1960-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
305	2	CI	1960	CI	1960	2	1	1960-06-28 00:00:00.0000000	2013	2013-01-17 15:23:08.000	2192	53
306	8	PVC	2003	PVC	2003	8	0	2003-04-09 00:00:00.0000000	NULL	NULL	NULL	NULL
307	12	PVC	1999	PVC	1999	12	1	1999-06-19 00:00:00.0000000	NULL	NULL	NULL	NULL
308	12	PVC	1999	PVC	1999	12	1	1999-06-19 00:00:00.0000000	NULL	NULL	NULL	NULL
309	8	PVC	2002	PVC	2002	8	1	2002-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
310	8	PVC	2003	PVC	2003	8	1	2003-05-27 00:00:00.0000000	NULL	NULL	NULL	NULL
311	18	DI	2003	DI	2003	18	1	2003-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
312	18	PVC	2003	PVC	2003	18	1	2003-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
313	8	CI	1965	CI	1965	8	1	1965-07-09 00:00:00.0000000	NULL	NULL	NULL	NULL
314	8	PVC	1996	PVC	1996	8	1	1996-06-21 00:00:00.0000000	NULL	NULL	NULL	NULL
315	8	CI	1965	CI	1965	8	1	1965-07-09 00:00:00.0000000	NULL	NULL	NULL	NULL
316	8	CI	1965	CI	1965	8	1	1965-07-09 00:00:00.0000000	NULL	NULL	NULL	NULL
317	6	CI	1950	CI	1950	6	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
318	6	PVC	2003	PVC	2003	6	1	2003-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
319	6	PVC	2003	PVC	2003	6	1	2003-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
320	8	PVC	2003	PVC	2003	8	1	2003-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
321	8	PVC	2003	PVC	2003	8	1	2003-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
322	12	PVC	2001	PVC	2001	12	1	2001-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL
323	12	PVC	2001	PVC	2001	12	1	2001-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL
324	8	PVC	2003	PVC	2003	8	1	2003-03-17 00:00:00.0000000	NULL	NULL	NULL	NULL
325	8	PVC	2008	PVC	2008	8	1	2008-06-12 00:00:00.0000000	NULL	NULL	NULL	NULL
326	8	PVC	2008	PVC	2008	8	1	2008-06-12 00:00:00.0000000	NULL	NULL	NULL	NULL
327	10	PVC	1986	PVC	1986	10	1	1986-06-12 00:00:00.0000000	NULL	NULL	NULL	NULL
328	12	CI	1977	CI	1977	12	1	1977-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
329	12	DI	2013	CI	2013	12	1	2013-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL
330	8	PVC	2004	PVC	2004	8	1	2004-03-31 00:00:00.0000000	NULL	NULL	NULL	NULL
331	8	PVC	2003	PVC	2003	8	1	2003-09-23 00:00:00.0000000	NULL	NULL	NULL	NULL
332	8	PVC	2004	PVC	2004	8	1	2004-03-23 00:00:00.0000000	NULL	NULL	NULL	NULL
333	8	PVC	2004	PVC	2004	8	1	2004-03-23 00:00:00.0000000	NULL	NULL	NULL	NULL
334	12	PVC	2001	PVC	2001	12	1	2001-03-29 00:00:00.0000000	NULL	NULL	NULL	NULL
335	8	CI	1969	CI	1969	8	1	1969-11-06 00:00:00.0000000	NULL	NULL	NULL	NULL
336	12	CI	1964	CI	1964	12	1	1964-06-12 00:00:00.0000000	NULL	NULL	NULL	NULL
337	8	PVC	1983	PVC	1983	8	1	1983-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL
338	4	PVC	1997	PVC	1997	4	0	1997-11-06 00:00:00.0000000	NULL	NULL	NULL	NULL
339	12	PVC	2004	PVC	2004	12	1	2004-03-23 00:00:00.0000000	NULL	NULL	NULL	NULL
340	12	PVC	2004	PVC	2004	12	1	2004-03-23 00:00:00.0000000	NULL	NULL	NULL	NULL
341	12	PVC	2004	PVC	2004	12	1	2004-03-23 00:00:00.0000000	NULL	NULL	NULL	NULL
342	8	CI	1950	CI	1950	8	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
343	2	GS	1950	GS	1950	2	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
344	12	DI	1971	DI	1971	12	1	1971-06-19 00:00:00.0000000	NULL	NULL	NULL	NULL
345	12	CI	1950	CI	1950	12	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
346	8	PVC	1996	PVC	1996	8	1	1996-09-05 00:00:00.0000000	NULL	NULL	NULL	NULL
347	8	PVC	1996	PVC	1996	8	1	1996-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
348	8	PVC	1996	PVC	1996	8	1	1996-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
349	8	PVC	1996	PVC	1996	8	1	1996-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
350	18	CSC	1974	CSC	1974	18	1	1974-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL
351	18	CSC	1974	CSC	1974	18	1	1974-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL
352	6	PVC	1981	PVC	1981	6	0	1981-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
353	6	CI	1972	CI	1972	6	1	1972-07-15 00:00:00.0000000	NULL	NULL	NULL	NULL
354	8	PVC	1992	PVC	1992	8	1	1992-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
355	8	PVC	1984	PVC	1984	8	1	1984-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
356	8	PVC	1992	PVC	1992	8	1	1992-06-17 00:00:00.0000000	NULL	NULL	NULL	NULL
357	12	CI	1963	CI	1963	12	1	1963-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL
358	6	CI	1961	CI	1961	6	1	1961-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
359	6	PVC	2001	PVC	2001	6	1	2001-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
360	6	PVC	2001	PVC	2001	6	1	2001-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
361	6	PVC	2001	PVC	2001	6	1	2001-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
362	6	PVC	2001	PVC	2001	6	1	2001-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL
363	30	DI	1991	DI	1991	30	1	1991-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL
364	8	PVC	1982	PVC	1982	8	1	1982-02-02 00:00:00.0000000	NULL	NULL	NULL	NULL
365	6	PVC	1986	PVC	1986	6	1	1986-11-11 00:00:00.0000000	NULL	NULL	NULL	NULL
366	8	CI	1955	CI	1955	8	1	1955-07-02 00:00:00.0000000	NULL	NULL	NULL	NULL
367	2	CI	1950	CI	1950	2	1	1950-07-04 00:00:00.0000000	2014	2014-09-02 22:03:25.000	1654	64
368	6	CI	1960	CI	1960	6	1	1960-06-19 00:00:00.0000000	NULL	NULL	NULL	NULL
369	6	CI	1960	CI	1960	6	1	1960-06-19 00:00:00.0000000	NULL	NULL	NULL	NULL
370	12	CI	1964	CI	1964	12	1	1964-01-01 00:00:00.0000000	2017	2017-04-04 07:37:05.000	2738	53
371	12	CI	1964	CI	1964	12	1	1964-01-01 00:00:00.0000000	2012	2012-11-12 15:39:38.000	1655	48
372	10	PVC	1997	PVC	1997	10	1	1997-11-07 00:00:00.0000000	NULL	NULL	NULL	NULL
373	2	DI	1960	VCT	1955	2	1	1955-07-01 00:00:00.0000000	NULL	NULL	NULL	NULL
374	6	CI	1955	CI	1955	6	1	1955-06-20 00:00:00.0000000	NULL	NULL	NULL	NULL
375	6	CI	1965	CI	1965	6	1	1965-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
376	6	CI	1955	CI	1955	6	1	1955-07-01 00:00:00.0000000	NULL	NULL	NULL	NULL
377	6	CI	1950	CI	1950	6	1	1950-07-04 00:00:00.0000000	2022	2022-11-16 09:39:33.000	1458	72
378	6	CI	1950	CI	1950	6	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
379	18	PVC	1991	PVC	1991	18	1	1991-07-01 00:00:00.0000000	NULL	NULL	NULL	NULL
380	12	CI	1971	CI	1971	12	1	1971-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
381	8	CI	1950	CI	1950	8	1	1950-06-19 00:00:00.0000000	NULL	NULL	NULL	NULL
382	6	CI	1950	CI	1950	6	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
383	6	CI	1950	CI	1950	6	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
384	6	CI	1950	CI	1950	6	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
385	2	GS	1955	GS	1955	2	1	1955-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
386	6	CI	1956	CI	1956	6	1	1956-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
387	6	CI	1956	CI	1956	6	1	1956-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
388	6	CI	1956	CI	1956	6	1	1956-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
389	8	CI	1968	CI	1968	8	1	1968-06-20 00:00:00.0000000	NULL	NULL	NULL	NULL
390	8	CI	1950	CI	1950	8	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
391	8	PVC	1986	PVC	1986	8	1	1986-05-12 00:00:00.0000000	NULL	NULL	NULL	NULL
392	6	CI	1972	CI	1972	6	1	1972-06-24 00:00:00.0000000	NULL	NULL	NULL	NULL
393	12	CI	1966	CI	1966	12	1	1966-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
394	12	CI	1966	CI	1966	12	1	1966-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
395	12	CI	1974	CI	1974	12	1	1974-02-14 00:00:00.0000000	NULL	NULL	NULL	NULL
396	8	PVC	1985	PVC	1985	8	1	1985-03-19 00:00:00.0000000	NULL	NULL	NULL	NULL
397	6	PVC	2000	PVC	2000	6	1	2000-07-24 00:00:00.0000000	NULL	NULL	NULL	NULL
398	6	PVC	2000	PVC	2000	6	1	2000-07-24 00:00:00.0000000	NULL	NULL	NULL	NULL
399	10	PVC	1998	PVC	1998	10	1	1998-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
400	10	PVC	1998	PVC	1998	10	1	1998-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
401	10	PVC	1998	PVC	1998	10	1	1998-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
402	8	PVC	1998	PVC	1998	8	1	1998-05-14 00:00:00.0000000	NULL	NULL	NULL	NULL
403	12	CI	1966	CI	1966	12	1	1966-10-01 00:00:00.0000000	NULL	NULL	NULL	NULL
404	8	PVC	1997	PVC	1997	8	1	1997-10-01 00:00:00.0000000	NULL	NULL	NULL	NULL
405	4	PVC	1987	PVC	1987	4	1	1987-01-12 00:00:00.0000000	NULL	NULL	NULL	NULL
406	12	PVC	1983	PVC	1983	12	1	1983-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL
407	6	DI	1995	CI	1995	6	1	1995-06-10 00:00:00.0000000	NULL	NULL	NULL	NULL
408	2	GS	1966	GS	1966	2	1	1966-06-25 00:00:00.0000000	NULL	NULL	NULL	NULL
409	6	CI	1972	CI	1972	6	1	1972-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
410	6	CI	1972	CI	1972	6	1	1972-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
411	6	CI	1972	CI	1972	6	1	1972-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
412	8	CI	1960	CI	1960	8	1	1960-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
413	6	CI	1970	CI	1970	6	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
414	6	PVC	1984	PVC	1984	6	1	1984-09-17 00:00:00.0000000	NULL	NULL	NULL	NULL
415	2	CI	1970	CI	1970	2	1	1970-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
416	6	PVC	1984	PVC	1984	6	1	1984-05-23 00:00:00.0000000	NULL	NULL	NULL	NULL
417	8	PVC	1996	PVC	1996	8	1	1996-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
418	12	CI	1960	CI	1960	12	1	1960-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL
419	12	PVC	1998	PVC	1998	12	1	1998-06-12 00:00:00.0000000	NULL	NULL	NULL	NULL
420	12	PVC	1998	PVC	1998	12	1	1998-06-12 00:00:00.0000000	NULL	NULL	NULL	NULL
421	8	PVC	1999	PVC	1999	8	1	1999-06-21 00:00:00.0000000	NULL	NULL	NULL	NULL
422	8	PVC	1996	PVC	1996	8	1	1996-06-18 00:00:00.0000000	NULL	NULL	NULL	NULL
423	6	CI	1970	CI	1970	6	1	1970-07-03 00:00:00.0000000	NULL	NULL	NULL	NULL
424	6	CI	1950	CI	1950	6	1	1950-07-04 00:00:00.0000000	NULL	NULL	NULL	NULL
425	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
426	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
427	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
428	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
429	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
430	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
431	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
432	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
433	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
434	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
435	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
436	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
437	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
438	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
439	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
440	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
441	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
442	8	PVC	2020	PVC	2020	8	1	2020-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL
443	8	PVC	2020	PVC	2020	8	1	2020-12-18 00:00:00.0000000	NULL	NULL	NULL	NULL
444	8	PVC	2020	PVC	2020	8	1	2020-12-18 00:00:00.0000000	NULL	NULL	NULL	NULL
445	8	PVC	2020	PVC	2020	8	1	2020-12-14 00:00:00.0000000	NULL	NULL	NULL	NULL
446	8	PVC	2020	PVC	2020	8	1	2020-12-14 00:00:00.0000000	NULL	NULL	NULL	NULL
447	8	PVC	2020	PVC	2020	8	1	2020-12-14 00:00:00.0000000	NULL	NULL	NULL	NULL
448	8	PVC	2020	PVC	2020	8	1	2020-12-14 00:00:00.0000000	NULL	NULL	NULL	NULL
449	8	PVC	2020	PVC	2020	8	1	2020-12-14 00:00:00.0000000	NULL	NULL	NULL	NULL
450	8	PVC	2007	PVC	2007	8	1	2007-07-06 00:00:00.0000000	NULL	NULL	NULL	NULL
451	8	PVC	2007	PVC	2007	8	1	2007-07-06 00:00:00.0000000	NULL	NULL	NULL	NULL
452	8	PVC	2007	PVC	2007	8	1	2007-07-06 00:00:00.0000000	NULL	NULL	NULL	NULL
453	4	PVC	2007	PVC	2007	4	1	2007-07-06 00:00:00.0000000	NULL	NULL	NULL	NULL
454	4	PVC	2007	PVC	2007	4	1	2007-07-06 00:00:00.0000000	NULL	NULL	NULL	NULL
455	12	CI	1971	CI	1971	12	1	1971-06-28 00:00:00.0000000	2015	2015-09-17 16:11:24.000	2012	44
456	8	PVC	1980	PVC	1980	8	0	1980-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL
457	8	PVC	1982	PVC	1982	8	1	1982-06-25 00:00:00.0000000	NULL	NULL	NULL	NULL
458	8	PVC	1983	PVC	1983	8	1	1983-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
459	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
460	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
461	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
462	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
463	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
464	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
465	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
466	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
467	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
468	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
469	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
470	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
471	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
472	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
473	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
474	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
475	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
476	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
477	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
478	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
479	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
480	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
481	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
482	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
483	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
484	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
485	8	PVC	2021	PVC	2021	8	1	2021-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL
