ID	Diameter	Material	InstallYear	OrgMaterial	OrgInstallYear	OrgDiameter	Status	InstallDate	BreakYear	BreakDate	Failure_ID	BreakAge
60254	8	DI	1997	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
60255	6	DI	2003	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60256	6	CI	1897	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60257	6	CI	1906	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60258	6	CI	1906	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60259	8	CI	1906	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
60260	8	CI	1906	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
60261	8	CI	1906	CI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
60262	6	CI	1906	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60263	8	CI	1906	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
60264	8	CI	1906	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
60265	8	DI	1997	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
60266	8	DI	1997	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
60267	8	CI	1906	CI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
60268	6	CI	1906	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60269	6	CI	1906	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60270	6	CI	1906	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60271	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60272	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60273	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60274	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60275	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60276	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60277	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60278	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60279	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60280	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60281	8	DI	1987	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
60282	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60283	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60284	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60285	6	CI	1920	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60286	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60287	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60288	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60289	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60290	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60291	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60292	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60293	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60294	6	CI	1920	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60295	8	DI	1977	CI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
60296	6	DI	1977	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60297	6	DI	1986	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60298	6	DI	1986	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60299	3	DI	1986	DI	NULL	3	0	NULL	NULL	NULL	NULL	NULL
60300	6	DI	1986	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60301	3	DI	1986	DI	NULL	3	0	NULL	NULL	NULL	NULL	NULL
60302	8	CI	1950	CI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
60303	6	CI	1928	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60304	6	CI	1920	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60305	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60306	3	DI	1978	CI	NULL	3	0	NULL	NULL	NULL	NULL	NULL
60307	6	DI	1978	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60308	6	DI	1978	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60309	4	CI	1930	CI	NULL	4	0	NULL	NULL	NULL	NULL	NULL
60310	6	DI	1988	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60311	6	DI	2000	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60312	6	DI	1973	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60313	6	DI	1973	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60314	6	DI	1973	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60315	6	DI	1973	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60322	6	DI	2012	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60323	6	DI	2002	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60324	6	CI	1950	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60325	4	CI	1887	CI	NULL	4	0	NULL	NULL	NULL	NULL	NULL
60332	6	DI	1971	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60333	6	DI	1994	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60334	6	CI	1940	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60335	6	CI	1948	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60336	6	CI	1928	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60337	4	CI	1948	CI	NULL	4	0	NULL	NULL	NULL	NULL	NULL
60338	4	CI	1947	CI	NULL	4	0	NULL	NULL	NULL	NULL	NULL
60339	6	CI	1948	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60340	6	CI	1966	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60341	6	CI	1966	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60342	4	CI	1952	CI	NULL	4	0	NULL	NULL	NULL	NULL	NULL
60343	6	CI	1951	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60344	6	CI	1951	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60345	6	DI	1975	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60346	6	DI	1994	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60347	6	DI	2003	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60348	6	DI	2003	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60349	6	CI	1961	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60350	6	DI	1978	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60351	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60352	6	CI	1949	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60353	6	CI	1968	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60354	6	CI	1927	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60355	6	DI	1981	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60356	6	DI	1981	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60357	6	DI	1989	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60358	6	DI	1990	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60359	6	CI	1957	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60360	6	CI	1959	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60361	6	DI	1983	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60362	6	CI	1963	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60363	6	DI	1984	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60364	6	DI	2013	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60365	12	DI	2000	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
60366	8	DI	2013	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60367	8	DI	2013	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60368	6	DI	2001	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60369	8	DI	2013	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
60370	6	DI	2001	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60371	6	DI	2001	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60372	6	DI	2001	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60373	6	DI	2002	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60374	6	DI	2006	DI	2006	6	0	2006-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
60375	6	DI	2006	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60376	6	DI	2007	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60377	6	DI	2007	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60378	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60379	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60380	6	DI	2006	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60381	6	DI	2003	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60382	6	DI	2011	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60383	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60384	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60385	6	DI	2003	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60386	6	DI	2003	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60387	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60388	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60389	6	DI	2002	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60396	6	DI	1984	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60397	6	DI	2001	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60398	6	DI	2001	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60399	6	DI	2001	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60400	6	DI	2005	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60401	6	DI	2003	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60402	6	DI	1973	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60403	6	DI	2008	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60404	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60405	6	DI	1989	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60406	6	DI	1997	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60407	6	DI	1989	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60408	6	DI	1989	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60409	6	CI	1966	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60410	6	DI	1973	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60411	6	DI	1973	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60412	6	DI	2006	DI	2006	6	0	2006-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
60413	6	DI	2003	DI	2003	6	1	2003-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
60414	6	DI	1999	DI	1999	6	0	1999-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
60415	6	DI	1995	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60416	6	DI	2007	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60417	6	DI	2002	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60418	6	DI	2003	DI	2003	6	0	2003-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
60419	6	DI	2000	DI	2000	6	0	2000-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
60420	6	DI	2000	DI	2000	6	0	2000-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
60421	6	DI	2003	DI	2003	6	0	2003-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL
60422	6	DI	2010	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60423	6	DI	1997	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60424	6	DI	1970	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60425	6	DI	1988	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60426	6	DI	1987	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60427	6	DI	1976	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60428	6	DI	1988	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60429	6	DI	1976	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60430	6	DI	1976	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60431	6	CI	1963	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60432	6	CI	1962	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60433	6	DI	2005	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60434	6	DI	2010	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60435	6	DI	1977	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60436	6	DI	1977	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60437	6	CI	1964	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60438	6	DI	1984	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60439	6	CI	1959	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60440	6	DI	1985	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60441	6	CI	1952	CI	NULL	6	1	NULL	2007	2007-02-13 00:00:00.000	5154	55
60442	6	CI	1952	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60443	6	CI	1952	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60444	6	CI	1898	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60450	10	CI	1925	CI	NULL	10	1	NULL	NULL	NULL	NULL	NULL
60451	6	DI	1972	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60452	6	DI	1972	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60453	6	DI	1972	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60454	8	DI	2001	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60455	6	DI	1980	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60456	6	DI	1980	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60457	6	DI	1980	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60458	6	DI	1980	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60459	6	DI	1980	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60460	6	DI	1980	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60461	6	DI	1980	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60462	6	DI	1980	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60463	6	CI	1905	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60464	6	CI	1910	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60465	6	CI	1915	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60466	6	CI	1927	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60467	6	CI	1927	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60468	6	CI	1927	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60469	6	CI	1927	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60470	6	CI	1952	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60471	6	CI	1958	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60472	6	CI	1950	Unk	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60473	6	CI	1933	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60474	6	CI	1933	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60475	6	CI	1933	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60476	6	CI	1898	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60477	6	CI	1898	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60478	6	CI	1901	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60479	6	CI	1898	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60480	6	CI	1898	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60486	6	CI	1941	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60487	6	CI	1941	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60488	6	CI	1950	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60489	6	CI	1958	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60490	6	CI	1958	CI	NULL	6	1	NULL	2022	2022-12-21 00:00:00.000	4563	64
60490	6	CI	1958	CI	NULL	6	1	NULL	NULL	NULL	5127	NULL
60491	6	CI	1958	CI	NULL	6	1	NULL	2007	2007-02-04 00:00:00.000	5126	49
60492	6	CI	1958	CI	NULL	6	1	NULL	2014	2014-02-09 00:00:00.000	4008	56
60492	6	CI	1958	CI	NULL	6	1	NULL	2022	2022-01-09 00:00:00.000	4491	64
60493	8	DI	2003	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60494	8	DI	1993	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60495	8	DI	1996	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60496	8	DI	1993	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60497	6	DI	1993	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60498	8	DI	1996	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60499	6	DI	1990	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60500	16	DI	1999	DI	NULL	16	1	NULL	NULL	NULL	NULL	NULL
60501	6	DI	1999	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60502	6	DI	2007	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60503	6	DI	2001	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60504	8	DI	2001	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60505	6	DI	2001	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60506	8	DI	2002	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60507	6	DI	2002	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60508	8	DI	2002	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60509	8	DI	2002	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60510	6	DI	2001	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60511	8	DI	2001	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60512	8	DI	2001	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60518	6	DI	1984	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60519	4	DI	1984	DI	NULL	4	1	NULL	NULL	NULL	NULL	NULL
60520	4	DI	1984	DI	NULL	4	1	NULL	NULL	NULL	NULL	NULL
60521	6	DI	1970	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60522	6	DI	1989	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60523	6	DI	1991	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60524	8	DI	1987	DI	NULL	8	0	NULL	NULL	NULL	NULL	NULL
60525	6	DI	1987	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60526	6	DI	1989	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60527	6	DI	1990	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60528	6	DI	1990	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60529	6	DI	2006	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60530	8	DI	2006	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60536	8	DI	1993	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60537	6	DI	2006	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60538	8	DI	2001	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60539	8	DI	2001	DI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60545	4	CI	1964	DI	NULL	4	0	NULL	2015	2015-01-28 00:00:00.000	3948	51
60545	4	CI	1964	DI	NULL	4	0	NULL	2012	2012-02-02 00:00:00.000	4617	48
60546	6	CI	1900	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60547	6	CI	1926	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60548	6	CI	1926	CI	NULL	6	1	NULL	2014	2014-01-30 00:00:00.000	4059	88
60549	6	CI	1926	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60550	6	CI	1920	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60551	6	CI	1923	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60552	6	CI	1900	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60553	6	CI	1926	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60554	6	CI	1926	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60555	6	CI	1920	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60556	6	CI	1887	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60557	12	CI	1926	CI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
60558	6	CI	1920	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60559	8	CI	1884	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60560	6	CI	1898	CI	NULL	6	1	NULL	2014	2014-03-25 00:00:00.000	3999	116
60561	6	CI	1886	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60562	6	CI	1886	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60563	6	CI	1886	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60564	6	CI	1900	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60565	3	CI	1965	CI	NULL	3	1	NULL	NULL	NULL	NULL	NULL
60566	3	CI	1965	CI	NULL	3	1	NULL	NULL	NULL	NULL	NULL
60567	4	CI	1965	CI	NULL	4	1	NULL	NULL	NULL	NULL	NULL
60568	8	CI	1965	CI	NULL	8	1	NULL	NULL	NULL	NULL	NULL
60569	6	CI	1965	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60570	6	DI	1971	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60571	6	DI	1971	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60572	6	CI	1967	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60573	6	CI	1900	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60574	12	DI	2013	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
60580	6	CI	1904	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60581	6	CI	1904	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60582	6	CI	1913	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60583	6	CI	1904	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60584	6	CI	1910	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60585	6	DI	1999	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60586	6	CI	1925	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60587	6	CI	1917	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60588	6	DI	2012	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60589	6	CI	1912	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60590	6	CI	1894	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60591	6	DI	1974	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60592	6	CI	1927	DI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60598	6	CI	1960	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60599	6	CI	1960	CI	NULL	6	1	NULL	NULL	NULL	NULL	NULL
60600	6	CI	1960	DI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60601	12	CI	1960	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
60602	12	CI	1960	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
60603	12	CI	1953	CI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
60604	12	CI	1953	CI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
60605	12	CI	1953	DI	NULL	12	1	NULL	NULL	NULL	NULL	NULL
60606	4	CI	1930	CI	NULL	4	0	NULL	NULL	NULL	NULL	NULL
60607	4	CI	1930	CI	NULL	4	0	NULL	NULL	NULL	NULL	NULL
60608	4	CI	1930	CI	NULL	4	0	NULL	NULL	NULL	NULL	NULL
60609	6	CI	1930	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60610	6	CI	1930	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60611	6	CI	1921	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60612	4	CI	1921	CI	NULL	4	0	NULL	NULL	NULL	NULL	NULL
60613	4	CI	1921	CI	NULL	4	0	NULL	NULL	NULL	NULL	NULL
60614	4	CI	1921	CI	NULL	4	0	NULL	NULL	NULL	NULL	NULL
60615	4	CI	1921	CI	NULL	4	0	NULL	NULL	NULL	NULL	NULL
60616	6	CI	1921	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60617	6	CI	1921	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60618	6	CI	1921	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60619	6	CI	1921	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60620	6	CI	1921	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60621	6	CI	1921	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60622	6	CI	1921	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60623	6	CI	1921	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60624	6	CI	1921	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60625	6	CI	1921	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60626	6	CI	1921	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60627	6	CI	1921	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60628	3	CI	1921	CI	NULL	3	0	NULL	NULL	NULL	NULL	NULL
60629	6	CI	1921	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL
60630	3	CI	1921	CI	NULL	3	0	NULL	NULL	NULL	NULL	NULL
