ID	Diameter	Material	InstallYear	OrgMaterial	OrgDiameter	Status	INSTALL_DATE	BreakYear	BreakDate	Failure_ID	BreakAge
67924	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67925	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67926	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67927	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67928	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67929	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67930	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67931	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67932	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67933	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67934	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67935	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67936	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67937	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67938	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67939	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67940	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67941	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67942	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67943	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67944	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67945	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67946	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67947	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67948	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67949	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67950	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67951	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67952	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67953	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67954	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67955	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67956	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67957	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67958	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67959	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67960	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67961	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67962	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67963	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67964	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67965	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67966	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67967	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67968	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67969	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67970	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67971	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67972	6	DI	2015	DI	6	1	2015	NULL	NULL	NULL	NULL
67973	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67974	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67975	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67976	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67977	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67978	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67979	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67980	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67981	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67982	8	DI	2015	DI	8	1	2015	NULL	NULL	NULL	NULL
67983	6	DI	2017	DI	6	1	2017	NULL	NULL	NULL	NULL
67984	8	DI	2017	DI	8	1	2017	NULL	NULL	NULL	NULL
67985	6	DI	2017	DI	6	1	2017	NULL	NULL	NULL	NULL
67986	8	DI	2017	DI	8	1	2017	NULL	NULL	NULL	NULL
67987	8	DI	2017	DI	8	1	2017	NULL	NULL	NULL	NULL
67988	8	DI	2017	DI	8	1	2017	NULL	NULL	NULL	NULL
67989	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
67990	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
67991	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
67992	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
67993	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
67994	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
67995	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
67996	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
67997	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
67998	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
67999	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68000	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68001	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68002	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68003	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68004	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68005	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68006	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68007	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68008	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68009	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68010	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68011	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68012	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68013	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68014	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68015	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68016	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68017	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68018	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68019	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68020	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68021	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68022	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68023	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68024	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68025	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68026	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68027	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68028	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68029	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68030	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68031	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68032	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68033	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68034	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68035	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68036	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68037	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68038	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68039	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68040	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68041	6	DI	2018	DI	6	1	2018	NULL	NULL	NULL	NULL
68042	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68043	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68044	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68045	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68046	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68047	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68048	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68049	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68050	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68051	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68052	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68053	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68054	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68055	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68056	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68057	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68058	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68059	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68060	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68061	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68062	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68063	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68064	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68065	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68066	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68067	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68068	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68069	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68070	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68071	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68072	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68073	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68074	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68075	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68076	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68077	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68078	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68079	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68080	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68081	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68082	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68083	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68084	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68085	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68086	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68087	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68088	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68089	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68090	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68091	8	DI	2018	DI	8	1	2018	NULL	NULL	NULL	NULL
68093	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68098	6	DI	1977	DI	6	1	1977	NULL	NULL	NULL	NULL
68099	6	CI	1954	CI	6	1	1954	NULL	NULL	NULL	NULL
68100	6	DI	1977	DI	6	1	1977	NULL	NULL	NULL	NULL
68101	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68102	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68103	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68104	6	DI	2022	DI	6	1	2022	NULL	NULL	NULL	NULL
68105	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68106	6	DI	2022	DI	6	1	2022	NULL	NULL	NULL	NULL
68107	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68108	6	DI	2022	DI	6	1	2022	NULL	NULL	NULL	NULL
68109	6	DI	2022	DI	6	1	2022	NULL	NULL	NULL	NULL
68110	6	DI	2022	DI	6	1	2022	NULL	NULL	NULL	NULL
68111	6	DI	2022	DI	6	1	2022	NULL	NULL	NULL	NULL
68112	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68113	6	DI	2022	DI	6	1	2022	NULL	NULL	NULL	NULL
68114	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68115	6	DI	2022	DI	6	1	2022	NULL	NULL	NULL	NULL
68116	6	DI	2022	DI	6	1	2022	NULL	NULL	NULL	NULL
68117	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68118	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68119	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68120	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68121	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68122	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68123	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68124	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68125	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68126	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68127	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68128	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68129	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68130	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68131	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68132	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68136	8	DI	2023	DI	8	1	2023	NULL	NULL	NULL	NULL
68137	8	DI	2023	DI	8	1	2023	NULL	NULL	NULL	NULL
68138	8	DI	2023	DI	8	1	2023	NULL	NULL	NULL	NULL
68141	8	DI	2022	DI	8	1	2022	NULL	NULL	NULL	NULL
68149	8	DI	1965	DI	8	1	NULL	NULL	NULL	NULL	NULL
68183	6	DI	2019	DI	6	1	2019	NULL	NULL	NULL	NULL
68184	6	DI	2019	DI	6	1	2019	NULL	NULL	NULL	NULL
68185	6	DI	2019	DI	6	1	2019	NULL	NULL	NULL	NULL
68186	6	DI	2019	DI	6	1	2019	NULL	NULL	NULL	NULL
