ID	InsYear	BreakAge	Age	Length	Dia	Material	S_Year	Failure
17813	1986	NULL	38	1021.74	6	DI-C2	NULL	0
17814	1980	15	44	1367.15	16	DI-C2	9	1
17814	1980	19	44	1367.15	16	DI-C2	13	1
17814	1980	20	44	1367.15	16	DI-C2	14	1
17815	1969	NULL	55	409.61	8	DI-C1	NULL	0
17816	2003	NULL	21	276.64	8	DI-C3	NULL	0
17817	1980	NULL	44	51.42	16	DI-C2	NULL	0
17818	1979	NULL	45	331.35	12	DI-C1	NULL	0
17819	1965	NULL	59	2.95	6	DI-C1	NULL	0
17820	1965	NULL	59	5.78	6	DI-C1	NULL	0
17821	1965	NULL	59	3.06	6	DI-C1	NULL	0
17822	1981	NULL	43	15.1	8	DI-C2	NULL	0
17823	1981	NULL	43	429.82	8	DI-C2	NULL	0
17824	1981	NULL	43	46.68	8	DI-C2	NULL	0
17825	1965	NULL	59	3.69	6	DI-C1	NULL	0
17826	1968	NULL	56	64.4	6	AC-HP	NULL	0
17827	1968	24	56	497.01	6	AC-HP	6	1
17828	1965	NULL	59	2.95	6	DI-C1	NULL	0
17829	1970	NULL	54	303.18	6	AC-HP	NULL	0
17830	1970	NULL	54	1.8	6	AC-HP	NULL	0
17831	1965	NULL	59	3.4	6	DI-C1	NULL	0
17832	1965	NULL	59	2.8	6	DI-C1	NULL	0
17833	1965	NULL	59	3	6	DI-C1	NULL	0
17834	1965	NULL	59	2.75	6	DI-C1	NULL	0
17835	1973	NULL	51	16.38	6	CI-C3	NULL	0
17836	1965	NULL	59	3.17	6	DI-C1	NULL	0
17837	1965	NULL	59	3.59	6	DI-C1	NULL	0
17838	1910	NULL	114	2.13	6	CI-C1	NULL	0
17839	1982	21	42	483.79	12	DI-C2	17	1
17840	1965	NULL	59	9.46	6	DI-C1	NULL	0
17841	1952	64	72	486.54	6	CI-C2	30	1
17841	1952	42	72	486.54	6	CI-C2	8	1
17841	1952	71	72	486.54	6	CI-C2	37	1
17841	1952	69	72	486.54	6	CI-C2	35	1
17841	1952	70	72	486.54	6	CI-C2	36	1
17842	1952	48	72	530.61	6	CI-C2	14	1
17842	1952	58	72	530.61	6	CI-C2	24	1
17842	1952	46	72	530.61	6	CI-C2	12	1
17842	1952	70	72	530.61	6	CI-C2	36	1
17842	1952	70	72	530.61	6	CI-C2	36	1
17842	1952	69	72	530.61	6	CI-C2	35	1
17843	1965	NULL	59	7.42	6	DI-C1	NULL	0
17844	1948	NULL	76	78.76	6	CI-C2	NULL	0
17845	1952	50	72	1067.48	2	GA	16	1
17845	1952	65	72	1067.48	2	GA	31	1
17845	1952	51	72	1067.48	2	GA	17	1
17845	1952	70	72	1067.48	2	GA	36	1
17846	1972	NULL	52	317.71	8	CI-C3	NULL	0
17847	1972	NULL	52	871.15	8	CI-C3	NULL	0
17848	1965	NULL	59	3.6	6	DI-C1	NULL	0
17849	1975	NULL	49	592.51	8	CI-C3	NULL	0
17850	1970	NULL	54	440.6	8	CI-C3	NULL	0
17851	2000	NULL	24	10.94	6	DI-C3	NULL	0
17852	1974	NULL	50	3.06	6	CI-C3	NULL	0
17853	2000	NULL	24	3.41	6	DI-C3	NULL	0
17854	2000	NULL	24	10.42	6	DI-C3	NULL	0
17855	2000	NULL	24	9.7	6	DI-C3	NULL	0
17856	2000	NULL	24	4.57	6	DI-C3	NULL	0
17857	1968	NULL	56	40.95	6	CI-C3	NULL	0
17858	1963	NULL	61	3.41	6	CI-C3	NULL	0
17859	1989	NULL	35	4	6	DI-C2	NULL	0
17860	1955	NULL	69	14.6	6	CI-C3	NULL	0
17861	2000	NULL	24	4.42	6	DI-C3	NULL	0
17862	1955	NULL	69	1.17	6	CI-C3	NULL	0
17863	1979	NULL	45	28.34	12	DI-C1	NULL	0
17864	1979	NULL	45	20.53	12	DI-C1	NULL	0
17865	1996	NULL	28	5.29	6	DI-C3	NULL	0
17866	1996	NULL	28	3.58	6	DI-C3	NULL	0
17867	1965	NULL	59	2.43	6	DI-C1	NULL	0
17868	1965	NULL	59	3.54	6	DI-C1	NULL	0
17869	1965	NULL	59	3.28	6	DI-C1	NULL	0
17870	1965	NULL	59	2.69	6	DI-C1	NULL	0
17871	1965	NULL	59	3	6	DI-C1	NULL	0
17872	1977	NULL	47	111.88	8	DI-C1	NULL	0
17873	1969	25	55	396.81	6	DI-C1	8	1
17874	1969	NULL	55	183.24	6	DI-C1	NULL	0
17875	1969	21	55	233.01	6	DI-C1	4	1
17875	1969	19	55	233.01	6	DI-C1	2	1
17876	1965	NULL	59	2.66	6	DI-C1	NULL	0
17877	1969	NULL	55	340.92	2	DI-C1	NULL	0
17878	1965	NULL	59	3.87	6	DI-C1	NULL	0
17880	2005	NULL	19	138.87	8	DI-C3	NULL	0
17881	1973	29	51	181.59	6	CI-C3	16	1
17881	1973	29	51	181.59	6	CI-C3	16	1
17881	1973	44	51	181.59	6	CI-C3	31	1
17881	1973	25	51	181.59	6	CI-C3	12	1
17881	1973	43	51	181.59	6	CI-C3	30	1
17882	1973	41	51	648.4	6	CI-C3	28	1
17883	1965	NULL	59	4.54	6	DI-C1	NULL	0
17884	1972	NULL	52	1033.98	8	CI-C3	NULL	0
17885	1965	NULL	59	5.23	6	DI-C1	NULL	0
17886	1990	NULL	34	21.35	6	DI-C2	NULL	0
17887	1972	NULL	52	543.18	8	AC-HP	NULL	0
17888	1963	NULL	61	735.4	6	CI-C3	NULL	0
17889	1965	NULL	59	2.8	6	DI-C1	NULL	0
17890	1965	NULL	59	3.64	6	DI-C1	NULL	0
17891	1991	NULL	33	20.48	8	DI-C3	NULL	0
17892	1991	NULL	33	424.99	8	DI-C3	NULL	0
17893	1965	NULL	59	3.6	6	DI-C1	NULL	0
17894	1974	NULL	50	479.11	10	DI-C1	NULL	0
17895	1970	45	54	510.79	8	CI-C3	29	1
17895	1970	48	54	510.79	8	CI-C3	32	1
17896	1965	NULL	59	3.87	6	DI-C1	NULL	0
17897	1970	NULL	54	519.83	8	CI-C3	NULL	0
17898	1970	NULL	54	528.67	8	CI-C3	NULL	0
17899	1965	NULL	59	4.08	6	DI-C1	NULL	0
17900	1965	NULL	59	4.05	6	DI-C1	NULL	0
17901	1970	17	54	1906.69	8	CI-C3	1	1
17901	1970	26	54	1906.69	8	CI-C3	10	1
17901	1970	29	54	1906.69	8	CI-C3	13	1
17902	1965	NULL	59	3.93	6	DI-C1	NULL	0
17903	1970	NULL	54	436.74	8	CI-C3	NULL	0
17904	1970	26	54	525.27	8	CI-C3	10	1
17904	1970	53	54	525.27	8	CI-C3	37	1
17905	1965	NULL	59	4.21	6	DI-C1	NULL	0
17906	1970	NULL	54	651.54	8	CI-C3	NULL	0
17907	1965	NULL	59	4.04	6	DI-C1	NULL	0
17908	1968	NULL	56	800.33	8	AC-LP	NULL	0
17909	1968	NULL	56	42.97	6	CI-C3	NULL	0
17910	1968	NULL	56	624.45	6	CI-C3	NULL	0
17911	1972	NULL	52	25.87	8	CI-C3	NULL	0
17912	1972	NULL	52	7.63	6	CI-C3	NULL	0
17913	1979	NULL	45	8.12	6	CI-C3	NULL	0
17914	1998	NULL	26	3.95	6	DI-C3	NULL	0
17915	2002	NULL	22	85.07	8	DI-C3	NULL	0
17916	1969	NULL	55	27.88	6	CI-C3	NULL	0
17917	1985	36	39	471.83	8	PVC-LP	35	1
17918	1965	NULL	59	2.37	6	DI-C1	NULL	0
17919	1965	NULL	59	2.11	6	DI-C1	NULL	0
17920	1966	NULL	58	80.55	6	AC-LP	NULL	0
17921	1966	54	58	2328.64	6	AC-LP	34	1
17921	1966	21	58	2328.64	6	AC-LP	1	1
17921	1966	52	58	2328.64	6	AC-LP	32	1
17921	1966	42	58	2328.64	6	AC-LP	22	1
17921	1966	42	58	2328.64	6	AC-LP	22	1
17921	1966	27	58	2328.64	6	AC-LP	7	1
17921	1966	43	58	2328.64	6	AC-LP	23	1
17922	1965	NULL	59	3.54	6	DI-C1	NULL	0
17923	1965	NULL	59	12.26	6	DI-C1	NULL	0
17924	2022	NULL	2	321.46	12	DI-C3	NULL	0
17925	1972	NULL	52	62.2	6	CI-C3	NULL	0
17926	1973	50	51	56.46	6	CI-C3	37	1
17927	1986	NULL	38	183.1	8	DI-C2	NULL	0
17928	1968	NULL	56	3.74	6	CI-C3	NULL	0
17929	1968	NULL	56	5.31	6	CI-C3	NULL	0
17930	1974	NULL	50	1.81	6	CI-C3	NULL	0
17931	1971	NULL	53	6.12	6	CI-C3	NULL	0
17932	1971	NULL	53	22.67	6	CI-C3	NULL	0
17933	1971	NULL	53	6.42	6	CI-C3	NULL	0
17934	1971	NULL	53	6.54	6	CI-C3	NULL	0
17935	1971	NULL	53	6.17	6	CI-C3	NULL	0
17936	1965	NULL	59	4.42	6	DI-C1	NULL	0
17937	1974	NULL	50	1.65	6	CI-C3	NULL	0
17938	1974	36	50	212.27	6	CI-C3	24	1
17939	1965	NULL	59	3.4	6	DI-C1	NULL	0
17940	1974	12	50	274.63	6	CI-C3	0	1
17940	1974	17	50	274.63	6	CI-C3	5	1
17941	1965	NULL	59	3.14	6	DI-C1	NULL	0
17942	1974	47	50	353.92	8	CI-C3	35	1
17943	1965	NULL	59	5.27	6	DI-C1	NULL	0
17944	1962	NULL	62	1831.57	6	AC	NULL	0
17945	1962	NULL	62	57.22	6	AC	NULL	0
17946	1962	NULL	62	1270.43	6	AC-HP	NULL	0
17947	1963	29	61	147.25	6	AC-HP	6	1
17947	1963	28	61	147.25	6	AC-HP	5	1
17947	1963	29	61	147.25	6	AC-HP	6	1
17949	1965	NULL	59	7.19	6	DI-C1	NULL	0
17950	1965	NULL	59	494.49	6	AC-LP	NULL	0
17951	1978	NULL	46	87.83	8	DI-C1	NULL	0
17952	1965	NULL	59	4.22	6	DI-C1	NULL	0
17953	1978	NULL	46	976.64	8	DI-C1	NULL	0
17954	1965	NULL	59	3.61	6	DI-C1	NULL	0
17955	1978	NULL	46	283.1	8	DI-C1	NULL	0
17956	1978	21	46	532.52	8	DI-C1	13	1
17956	1978	24	46	532.52	8	DI-C1	16	1
17957	1965	NULL	59	4.57	6	DI-C1	NULL	0
17958	1974	NULL	50	338.6	8	AC-HP	NULL	0
17959	1974	NULL	50	2.93	8	AC-HP	NULL	0
17960	1965	NULL	59	4.06	6	DI-C1	NULL	0
17961	1974	NULL	50	312.39	8	AC-LP	NULL	0
17962	1997	NULL	27	6.83	8	DI-C3	NULL	0
17963	1965	NULL	59	2.28	6	DI-C1	NULL	0
17964	1994	NULL	30	43.87	6	DI-C3	NULL	0
17965	1994	NULL	30	6.47	6	DI-C3	NULL	0
17966	1965	NULL	59	4.79	6	DI-C1	NULL	0
17967	1957	42	67	2107.7	6	AC-LP	13	1
17967	1957	43	67	2107.7	6	AC-LP	14	1
17967	1957	43	67	2107.7	6	AC-LP	14	1
17967	1957	44	67	2107.7	6	AC-LP	15	1
17967	1957	45	67	2107.7	6	AC-LP	16	1
17967	1957	43	67	2107.7	6	AC-LP	14	1
17967	1957	43	67	2107.7	6	AC-LP	14	1
17967	1957	51	67	2107.7	6	AC-LP	22	1
17968	1957	57	67	1075.64	6	AC-LP	28	1
17969	1965	NULL	59	19.1	6	DI-C1	NULL	0
17970	1947	NULL	77	292.63	6	CI-C2	NULL	0
17971	1965	NULL	59	4.1	6	DI-C1	NULL	0
17972	1975	20	49	4583.94	12	DI-C1	9	1
17972	1975	24	49	4583.94	12	DI-C1	13	1
17973	1965	NULL	59	4.4	6	DI-C1	NULL	0
17974	1975	NULL	49	284.39	12	DI-C1	NULL	0
17975	1975	NULL	49	1317.13	12	DI-C1	NULL	0
17976	1974	NULL	50	7.78	6	CI-C3	NULL	0
17977	1974	NULL	50	7	6	CI-C3	NULL	0
17978	1974	NULL	50	14.28	6	CI-C3	NULL	0
17979	1963	NULL	61	78.61	6	CI-C3	NULL	0
17980	1963	NULL	61	103.68	8	CI-C3	NULL	0
17981	1991	NULL	33	148.73	8	DI-C3	NULL	0
17982	1991	NULL	33	231.54	8	DI-C3	NULL	0
17983	1982	NULL	42	223.95	8	DI-C2	NULL	0
17984	1971	NULL	53	3.11	6	AC-LP	NULL	0
17985	2006	NULL	18	78.64	6	DI-C3	NULL	0
17986	1982	NULL	42	0.45	8	DI-C2	NULL	0
17987	1965	NULL	59	8.63	6	DI-C1	NULL	0
17988	1982	NULL	42	31.75	8	DI-C2	NULL	0
17989	1982	NULL	42	383.08	8	DI-C2	NULL	0
17990	2004	NULL	20	417.82	8	DI-C3	NULL	0
17991	2004	NULL	20	31.22	12	DI-C3	NULL	0
17992	1997	NULL	27	4.34	6	DI-C3	NULL	0
17993	1968	NULL	56	21.98	2	GA	NULL	0
17994	2004	NULL	20	869.4	8	DI-C3	NULL	0
17995	1965	NULL	59	4.58	6	DI-C1	NULL	0
17996	2004	NULL	20	820.21	8	DI-C3	NULL	0
17997	1965	NULL	59	3.47	6	DI-C1	NULL	0
17998	1969	NULL	55	1.72	6	AC-LP	NULL	0
17999	1969	NULL	55	743.86	6	AC-LP	NULL	0
18000	1965	NULL	59	3.48	6	DI-C1	NULL	0
18001	1965	28	59	735.5	6	AC-LP	7	1
18002	1965	NULL	59	101.17	6	AC-LP	NULL	0
18003	1986	NULL	38	17.86	6	CON	NULL	0
18004	1986	NULL	38	17.61	6	CON	NULL	0
18005	1997	NULL	27	99.3	8	DI-C3	NULL	0
18006	1965	NULL	59	3.17	6	DI-C1	NULL	0
18007	1981	12	43	379.43	8	PVC-LP	7	1
18007	1981	30	43	379.43	8	PVC-LP	25	1
18007	1981	31	43	379.43	8	PVC-LP	26	1
18008	1965	NULL	59	17.73	6	DI-C1	NULL	0
18009	1971	44	53	505.76	6	CI-C3	29	1
18010	1965	NULL	59	6.53	6	DI-C1	NULL	0
18011	1965	50	59	1760.51	6	AC-LP	29	1
18011	1965	50	59	1760.51	6	AC-LP	29	1
18011	1965	48	59	1760.51	6	AC-LP	27	1
18011	1965	51	59	1760.51	6	AC-LP	30	1
18011	1965	57	59	1760.51	6	AC-LP	36	1
18011	1965	58	59	1760.51	6	AC-LP	37	1
18012	1965	NULL	59	33.03	6	AC-LP	NULL	0
18013	1965	NULL	59	2.23	6	DI-C1	NULL	0
18014	1965	NULL	59	3.91	6	DI-C1	NULL	0
18015	1966	NULL	58	68.8	6	AC-LP	NULL	0
18016	1967	NULL	57	833.54	6	AC-LP	NULL	0
18017	1967	NULL	57	28.68	6	AC-LP	NULL	0
18018	1965	NULL	59	2.78	6	DI-C1	NULL	0
18019	1965	NULL	59	3.8	6	DI-C1	NULL	0
18020	1968	NULL	56	377.14	6	AC-LP	NULL	0
18021	1968	NULL	56	315.63	6	AC-LP	NULL	0
18022	1965	NULL	59	3.27	6	DI-C1	NULL	0
18023	1965	NULL	59	1.39	6	DI-C1	NULL	0
18024	1965	NULL	59	2.98	6	DI-C1	NULL	0
18025	1974	NULL	50	9.11	6	DI-C1	NULL	0
18026	1910	NULL	114	649.13	8	CI-C1	NULL	0
18027	1910	NULL	114	2.85	8	CI-C1	NULL	0
18028	1910	NULL	114	16.15	8	CI-C1	NULL	0
18029	1968	47	56	900.64	6	CI-C3	29	1
18029	1968	50	56	900.64	6	CI-C3	32	1
18029	1968	23	56	900.64	6	CI-C3	5	1
18029	1968	49	56	900.64	6	CI-C3	31	1
18029	1968	50	56	900.64	6	CI-C3	32	1
18030	1965	NULL	59	2.77	6	DI-C1	NULL	0
18031	1965	NULL	59	2.61	6	DI-C1	NULL	0
18032	1971	NULL	53	79.05	6	AC-LP	NULL	0
18033	1965	NULL	59	34.71	6	DI-C1	NULL	0
18034	1990	NULL	34	7.4	6	DI-C2	NULL	0
18035	1990	NULL	34	3.45	6	DI-C2	NULL	0
18036	1990	NULL	34	3.1	6	DI-C2	NULL	0
18037	1990	NULL	34	3.81	6	DI-C2	NULL	0
18038	1990	NULL	34	7.06	6	DI-C2	NULL	0
18039	1965	NULL	59	3.43	6	DI-C1	NULL	0
18040	1954	NULL	70	15.89	6	CI-C3	NULL	0
18041	1954	60	70	477.72	6	AC-HP	28	1
18041	1954	61	70	477.72	6	AC-HP	29	1
18042	1954	51	70	302.57	6	AC-HP	19	1
18042	1954	61	70	302.57	6	AC-HP	29	1
18042	1954	61	70	302.57	6	AC-HP	29	1
18042	1954	58	70	302.57	6	AC-HP	26	1
18042	1954	59	70	302.57	6	AC-HP	27	1
18042	1954	55	70	302.57	6	AC-HP	23	1
18042	1954	54	70	302.57	6	AC-HP	22	1
18042	1954	58	70	302.57	6	AC-HP	26	1
18042	1954	58	70	302.57	6	AC-HP	26	1
18043	1954	NULL	70	24.65	6	AC-HP	NULL	0
18044	1954	NULL	70	32.82	6	AC-HP	NULL	0
18045	1965	NULL	59	3.63	6	DI-C1	NULL	0
18046	1955	NULL	69	2.05	2	GA	NULL	0
18047	1965	NULL	59	3.84	6	DI-C1	NULL	0
18048	1973	NULL	51	609.5	10	DI-C1	NULL	0
18049	1965	NULL	59	19.88	6	DI-C1	NULL	0
18050	1994	NULL	30	1046.91	8	DI-C3	NULL	0
18051	1965	NULL	59	3.83	6	DI-C1	NULL	0
18052	1994	NULL	30	480.62	8	DI-C3	NULL	0
18053	1965	NULL	59	5.28	6	DI-C1	NULL	0
18054	1973	NULL	51	562.71	10	DI-C1	NULL	0
18055	1965	NULL	59	4.16	6	DI-C1	NULL	0
18056	1973	NULL	51	345.56	10	DI-C1	NULL	0
18057	1965	NULL	59	4.36	6	DI-C1	NULL	0
18058	1994	NULL	30	607	8	DI-C3	NULL	0
18059	1965	NULL	59	5.09	6	DI-C1	NULL	0
18060	1965	NULL	59	620.88	8	DI-C1	NULL	0
18061	1965	NULL	59	267.41	8	DI-C1	NULL	0
18062	1965	NULL	59	4.16	6	DI-C1	NULL	0
18063	1947	NULL	77	445.02	16	CS	NULL	0
18064	1947	61	77	464.32	16	CS	22	1
18065	1965	NULL	59	4.65	6	DI-C1	NULL	0
18066	1973	NULL	51	84.43	6	CI-C3	NULL	0
18067	1965	NULL	59	2.74	6	DI-C1	NULL	0
18068	1965	NULL	59	4.1	6	DI-C1	NULL	0
18069	1972	NULL	52	34.37	8	CI-C3	NULL	0
18070	1972	NULL	52	96.01	8	CI-C3	NULL	0
18071	1965	NULL	59	4.04	6	DI-C1	NULL	0
18072	1995	NULL	29	433.21	8	DI-C3	NULL	0
18073	1995	NULL	29	8.73	8	DI-C3	NULL	0
18074	1965	NULL	59	4.14	6	DI-C1	NULL	0
18076	1962	56	62	326.94	6	AC-HP	32	1
18076	1962	30	62	326.94	6	AC-HP	6	1
18076	1962	52	62	326.94	6	AC-HP	28	1
18076	1962	36	62	326.94	6	AC-HP	12	1
18076	1962	33	62	326.94	6	AC-HP	9	1
18076	1962	26	62	326.94	6	AC-HP	2	1
18076	1962	30	62	326.94	6	AC-HP	6	1
18077	1962	NULL	62	1.73	6	AC-HP	NULL	0
18078	1965	NULL	59	2.57	6	DI-C1	NULL	0
18079	2005	NULL	19	305.39	8	DI-C3	NULL	0
18080	2005	NULL	19	486.99	8	DI-C3	NULL	0
18081	1965	NULL	59	3.21	6	DI-C1	NULL	0
18082	1940	47	84	927.78	24	CS	1	1
18083	1940	NULL	84	769.81	24	CS	NULL	0
18084	2005	NULL	19	410.24	8	DI-C3	NULL	0
18085	1965	NULL	59	4.08	6	DI-C1	NULL	0
18086	1965	NULL	59	2.4	6	DI-C1	NULL	0
18087	1965	NULL	59	3.41	6	DI-C1	NULL	0
18088	1954	NULL	70	370.51	6	AC-HP	NULL	0
18089	1965	NULL	59	4.74	6	DI-C1	NULL	0
18090	2001	NULL	23	54.22	8	DI-C3	NULL	0
18091	2001	NULL	23	16.05	8	DI-C3	NULL	0
18092	1965	NULL	59	4.17	6	DI-C1	NULL	0
18093	1965	NULL	59	2.89	6	DI-C1	NULL	0
18094	1965	NULL	59	3.57	6	DI-C1	NULL	0
18095	1965	NULL	59	3.56	6	DI-C1	NULL	0
18096	1965	NULL	59	3.98	6	DI-C1	NULL	0
18097	1965	NULL	59	3.94	6	DI-C1	NULL	0
18098	1965	NULL	59	6.06	6	DI-C1	NULL	0
18099	1981	29	43	202.19	8	PVC-LP	24	1
18100	1981	41	43	475.12	8	PVC-LP	36	1
18100	1981	24	43	475.12	8	PVC-LP	19	1
18100	1981	32	43	475.12	8	PVC-LP	27	1
18100	1981	42	43	475.12	8	PVC-LP	37	1
18100	1981	39	43	475.12	8	PVC-LP	34	1
18101	1965	NULL	59	5.86	6	DI-C1	NULL	0
18102	1971	NULL	53	17.93	8	DI-C1	NULL	0
18103	1965	NULL	59	6.37	6	DI-C1	NULL	0
18104	1994	NULL	30	87.98	8	DI-C3	NULL	0
18105	1965	NULL	59	3.98	6	DI-C1	NULL	0
18106	1965	NULL	59	4.43	6	DI-C1	NULL	0
18107	1965	NULL	59	3.35	6	DI-C1	NULL	0
18108	1999	NULL	25	647.13	12	DI-C3	NULL	0
18109	1999	NULL	25	792.68	12	DI-C3	NULL	0
18110	1965	NULL	59	4.86	6	DI-C1	NULL	0
18111	1999	NULL	25	1841.89	12	DI-C3	NULL	0
18112	1965	NULL	59	3.13	6	DI-C1	NULL	0
18113	1999	NULL	25	1265.62	8	DI-C3	NULL	0
18114	1965	NULL	59	4.74	6	DI-C1	NULL	0
18115	1965	NULL	59	0.55	6	DI-C1	NULL	0
18116	1999	NULL	25	1684.84	8	DI-C3	NULL	0
18117	1965	NULL	59	20.77	6	DI-C1	NULL	0
18118	1962	NULL	62	643.92	42	CS	NULL	0
18119	1962	NULL	62	511.86	42	CS	NULL	0
18120	1962	NULL	62	344.34	42	CS	NULL	0
18121	1962	NULL	62	29.28	6	CI-C3	NULL	0
18122	1964	NULL	60	11.62	6	CI-C3	NULL	0
18123	1966	57	58	1076.49	16	CS	37	1
18123	1966	56	58	1076.49	16	CS	36	1
18123	1966	56	58	1076.49	16	CS	36	1
18124	1966	NULL	58	89.17	16	CS	NULL	0
18125	1965	NULL	59	23.62	6	DI-C1	NULL	0
18126	1950	NULL	74	1127.18	16	CS	NULL	0
18127	1950	NULL	74	149.03	16	CS	NULL	0
18128	1965	NULL	59	10.66	6	DI-C1	NULL	0
18129	1955	61	69	1750.64	6	CI-C3	30	1
18129	1955	52	69	1750.64	6	CI-C3	21	1
18129	1955	58	69	1750.64	6	CI-C3	27	1
18130	1946	NULL	78	118.52	6	CI-C2	NULL	0
18131	1978	NULL	46	7.26	6	DI-C1	NULL	0
18132	1978	NULL	46	8.81	6	DI-C1	NULL	0
18133	1965	NULL	59	3.72	6	DI-C1	NULL	0
18134	1996	26	28	306.37	16	DI-C3	36	1
18135	1996	NULL	28	660.24	16	DI-C3	NULL	0
18136	1965	NULL	59	3	6	DI-C1	NULL	0
18137	1957	NULL	67	72.36	6	CI-C3	NULL	0
18138	1959	NULL	65	775.23	6	CI-C3	NULL	0
18139	1965	NULL	59	6.69	6	DI-C1	NULL	0
18140	1959	34	65	1469.51	6	CI-C3	7	1
18140	1959	48	65	1469.51	6	CI-C3	21	1
18140	1959	57	65	1469.51	6	CI-C3	30	1
18141	1965	NULL	59	4.68	6	DI-C1	NULL	0
18142	1965	NULL	59	10.47	6	DI-C1	NULL	0
18143	1965	NULL	59	5.01	6	DI-C1	NULL	0
18144	1965	NULL	59	9.49	6	DI-C1	NULL	0
18145	1965	NULL	59	16.49	6	DI-C1	NULL	0
18146	1981	36	43	359.46	8	PVC-LP	31	1
18146	1981	42	43	359.46	8	PVC-LP	37	1
18146	1981	42	43	359.46	8	PVC-LP	37	1
18147	1981	18	43	122.41	6	PVC-LP	13	1
18148	1965	NULL	59	3.88	6	DI-C1	NULL	0
18149	1977	NULL	47	167.34	8	DI-C1	NULL	0
18150	1977	45	47	1100.88	8	DI-C1	36	1
18151	1970	NULL	54	142.6	6	CI-C3	NULL	0
18152	1948	NULL	76	330.06	6	CI-C2	NULL	0
18153	1986	NULL	38	3.86	6	DI-C2	NULL	0
18154	1948	65	76	89.87	2	GA	27	1
18155	1948	NULL	76	308.71	8	CI-C2	NULL	0
18156	1948	NULL	76	33.9	6	CI-C2	NULL	0
18157	1948	NULL	76	46.47	8	CI-C2	NULL	0
18158	1948	NULL	76	157.73	2	GA	NULL	0
18159	1948	43	76	537.06	6	CI-C2	5	1
18160	1985	1	39	346.38	8	DI-C2	0	1
18160	1985	13	39	346.38	8	DI-C2	12	1
18160	1985	17	39	346.38	8	DI-C2	16	1
18160	1985	25	39	346.38	8	DI-C2	24	1
18160	1985	22	39	346.38	8	DI-C2	21	1
18160	1985	26	39	346.38	8	DI-C2	25	1
18160	1985	13	39	346.38	8	DI-C2	12	1
18160	1985	14	39	346.38	8	DI-C2	13	1
18160	1985	11	39	346.38	8	DI-C2	10	1
18160	1985	15	39	346.38	8	DI-C2	14	1
18160	1985	5	39	346.38	8	DI-C2	4	1
18160	1985	9	39	346.38	8	DI-C2	8	1
18161	1965	NULL	59	4.44	6	DI-C1	NULL	0
18162	1965	NULL	59	2.73	6	DI-C1	NULL	0
18163	1965	NULL	59	4.54	6	DI-C1	NULL	0
18164	1999	NULL	25	1719.42	8	DI-C3	NULL	0
18165	1959	NULL	65	1384.01	48	CS	NULL	0
18166	1965	NULL	59	6.85	6	DI-C1	NULL	0
18167	1959	NULL	65	251.18	48	CS	NULL	0
18168	1965	NULL	59	7.57	6	DI-C1	NULL	0
18169	1959	NULL	65	354.49	48	CS	NULL	0
18170	1965	NULL	59	5.8	6	DI-C1	NULL	0
18171	1959	64	65	1509.59	48	CS	37	1
18172	1959	NULL	65	2999.54	48	CS	NULL	0
18173	1965	NULL	59	9.93	6	DI-C1	NULL	0
18174	1960	NULL	64	37.08	6	AC-LP	NULL	0
18175	1960	NULL	64	3.53	6	AC-LP	NULL	0
18176	1996	NULL	28	16.24	24	DI-C3	NULL	0
18177	1910	NULL	114	7.43	6	CI-C1	NULL	0
18178	1995	NULL	29	25.01	16	DI-C3	NULL	0
18179	1995	NULL	29	1.62	8	DI-C3	NULL	0
18180	1974	NULL	50	15.1	20	CI-C3	NULL	0
18181	2008	NULL	16	4.03	6	DI-C3	NULL	0
18182	1910	NULL	114	1.45	6	CI-C1	NULL	0
18183	1910	NULL	114	5.09	6	CI-C1	NULL	0
18184	1965	NULL	59	3.25	6	DI-C1	NULL	0
18185	1962	24	62	664.03	6	AC-HP	0	1
18186	1965	NULL	59	3.36	6	DI-C1	NULL	0
18187	1978	NULL	46	16.51	6	DI-C1	NULL	0
18188	1965	NULL	59	95.12	8	DI-C1	NULL	0
18189	1965	NULL	59	34.98	8	DI-C1	NULL	0
18190	1965	NULL	59	3.23	6	DI-C1	NULL	0
18191	1968	NULL	56	4093.28	6	CI-C3	NULL	0
18192	1981	NULL	43	1127.53	12	DI-C2	NULL	0
18193	1965	NULL	59	4.38	6	DI-C1	NULL	0
18194	1968	NULL	56	825.15	6	CI-C3	NULL	0
18195	1968	NULL	56	805.46	6	CI-C3	NULL	0
18196	1965	NULL	59	6.12	6	DI-C1	NULL	0
18197	1972	NULL	52	82.27	8	CI-C3	NULL	0
18198	1965	NULL	59	30.34	6	DI-C1	NULL	0
18199	1965	NULL	59	17.53	6	DI-C1	NULL	0
18200	1988	NULL	36	28.45	8	DI-C2	NULL	0
18201	1967	NULL	57	31.39	6	CI-C3	NULL	0
18202	1910	NULL	114	20.47	6	CI-C1	NULL	0
18203	2003	NULL	21	104.07	8	DI-C3	NULL	0
18204	1910	NULL	114	2.96	6	CI-C1	NULL	0
18205	1985	NULL	39	22.91	6	DI-C2	NULL	0
18206	1985	NULL	39	26.6	6	DI-C2	NULL	0
18207	2001	NULL	23	3.32	3	DI-C3	NULL	0
18208	1986	NULL	38	142.46	6	DI-C2	NULL	0
18209	1954	56	70	224.56	6	AC-LP	24	1
