ID	Diameter	Material	InstallYear	OrgMaterial	OrgInstallYear	OrgDiameter	Status	InstallDate	BreakYear	BreakDate	Description	Failure_ID	BreakAge
27543	2	ST	1945	ST	1945	2	0	1945-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30278	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30281	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30283	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	2014	2014-04-21 09:44:00.000	Water Main Repair	965	91
30283	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	2017	2017-09-29 11:59:00.000	Water Main Repair	2085	94
30283	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	2015	2015-05-20 10:38:00.000	Water Main Repair	1348	92
30295	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
30302	6	CI	1956	CI	1956	6	0	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30307	6	CI	1955	CI	1955	6	1	1955-06-01 00:00:00.0000000	2018	2018-07-02 10:53:00.000	Water Main Repair	2578	63
30322	2	ST	1955	ST	1955	2	0	1955-08-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30327	4	CI	1955	CI	1955	4	0	1955-08-18 00:00:00.0000000	2020	2020-06-25 11:37:00.000	Water Main Leak	3175	65
30341	6	CI	1954	CI	1954	6	1	1954-07-16 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30355	8	CI	1935	CI	1935	8	1	1935-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30372	6	CI	1959	CI	1959	6	1	1959-10-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30391	4	CI	1955	CI	1955	4	0	1955-08-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30395	6	CI	1955	CI	1955	6	0	1955-01-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30401	6	CI	1955	CI	1955	6	0	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30405	6	CI	1959	CI	1959	6	0	1959-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30410	36	CON	1972	CON	1972	36	1	1972-04-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30433	6	CI	1954	CI	1954	6	1	1954-07-16 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30441	6	CI	1954	CI	1954	6	1	1954-07-16 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30448	6	CI	1945	CI	1945	6	1	1945-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28666	6	DI	2016	DI	2016	6	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28684	8	PVC	2016	PVC	2016	8	1	2016-12-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28713	12	CI	1915	CI	1915	12	1	1915-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28725	8	PVC	2017	PVC	2017	8	1	2017-05-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28728	8	PVC	2017	PVC	2017	8	1	2017-05-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28731	12	PVC	1994	PVC	1994	12	1	1994-10-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28733	4	DI	2017	DI	2017	4	0	2017-05-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28740	12	PVC	2017	PVC	2017	12	1	2017-04-21 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28742	6	DI	2017	DI	2017	6	0	2017-04-21 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28760	8	PVC	2017	PVC	2017	8	1	2017-10-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28761	8	PVC	2017	PVC	2017	8	1	2017-10-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28765	8	PVC	2017	PVC	2017	8	1	2017-10-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28780	12	PVC	2016	PVC	2016	12	1	2016-11-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28789	8	PVC	2017	PVC	2017	8	1	2017-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28792	8	PVC	2017	PVC	2017	8	1	2017-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28806	6	DI	2017	DI	2017	6	0	2017-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28812	12	PVC	2016	PVC	2016	12	1	2016-05-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28814	12	PVC	2016	PVC	2016	12	1	2016-05-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28818	8	PVC	2017	PVC	2017	8	1	2017-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28836	8	PVC	2017	PVC	2017	8	1	2017-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28844	8	PVC	2017	PVC	2017	8	1	2017-06-01 00:00:00.0000000	2021	2021-02-14 02:34:00.000	Water Main Leak	3369	4
28855	8	PVC	2017	PVC	2017	8	1	2017-04-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28856	12	PVC	2017	PVC	2017	12	1	2017-04-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28862	12	PVC	2017	PVC	2017	12	1	2017-04-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28871	8	PVC	2017	PVC	2017	8	1	2017-04-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28880	4	PVC	2017	PVC	2017	4	1	2017-08-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28889	16	DI	2018	DI	2018	16	1	2018-01-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28897	8	DI	2018	DI	2018	8	1	2018-01-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28909	6	PVC	2017	PVC	2017	6	0	2017-11-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28910	8	PVC	2017	PVC	2017	8	1	2017-11-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28913	4	PVC	2017	PVC	2017	4	1	2017-11-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28922	8	PVC	2017	PVC	2017	8	1	2017-10-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28927	6	PVC	2017	PVC	2017	6	1	2017-10-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28936	8	PVC	2017	PVC	2017	8	1	2017-10-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28943	6	PVC	2017	PVC	2017	6	0	2017-11-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28945	12	PVC	2018	PVC	2018	12	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28948	6	DI	2018	DI	2018	6	0	2018-06-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28958	12	DI	1993	DI	1993	12	1	1993-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28961	24	DI	1965	DI	NULL	24	1	NULL	NULL	NULL	NULL	NULL	NULL
28963	8	PVC	2018	PVC	2018	8	1	2018-10-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28964	8	PVC	2018	PVC	2018	8	1	2018-10-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28969	8	PVC	2018	PVC	2018	8	1	2018-06-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28973	8	PVC	2018	PVC	2018	8	1	2018-10-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28980	6	PVC	2017	PVC	2017	6	1	2017-12-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28985	4	PVC	2017	PVC	2017	4	1	2017-12-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28989	8	PVC	2017	PVC	2017	8	1	2017-12-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28990	6	CU	2017	CU	2017	6	1	2017-11-20 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28993	6	DI	2017	DI	2017	6	0	2017-11-20 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28997	8	PVC	2017	PVC	2017	8	1	2017-11-20 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29005	8	PVC	2016	PVC	2016	8	1	2016-08-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29011	6	DI	2018	DI	2018	6	0	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29025	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
29034	8	PVC	2018	PVC	2018	8	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29040	6	PVC	2018	PVC	2018	6	1	2018-05-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29048	4	PVC	2016	PVC	2016	4	1	2016-05-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29069	12	PVC	2018	PVC	2018	12	1	2018-02-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29078	6	DI	2017	DI	2017	6	0	2017-12-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29080	8	PVC	2017	PVC	2017	8	1	2017-12-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29083	8	DI	2018	DI	2018	8	1	2018-01-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29086	6	DI	2018	DI	2018	6	1	2018-01-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29090	8	PVC	2018	PVC	2018	8	1	2018-10-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29104	8	PVC	2011	PVC	2011	8	1	2011-08-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29107	6	DI	2011	DI	2011	6	0	2011-08-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29121	6	PVC	2011	PVC	2011	6	1	2011-08-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29150	8	CI	1915	CI	1915	8	1	1915-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29151	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
27148	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27150	6	CI	1915	CI	1915	6	1	1915-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27157	6	CI	1925	CI	1925	6	1	1925-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27160	6	CI	1930	CI	1930	6	0	1930-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27162	6	CI	1930	CI	1930	6	0	1930-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27167	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27173	12	CI	1923	CI	1923	12	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27180	2	ST	1945	ST	1945	2	0	1945-06-01 00:00:00.0000000	2015	2015-06-24 12:11:00.000	Water Main Repair	1386	70
27182	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27184	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27187	6	CI	1915	CI	1915	6	1	1915-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27190	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27192	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27193	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
27218	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27262	6	CI	1944	CI	1944	6	1	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27265	8	CI	1930	CI	1930	8	1	1930-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27277	2	CI	1930	CI	1930	2	0	1930-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27288	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
27289	6	CI	1956	CI	1956	6	1	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27302	4	CI	1967	CI	1967	4	1	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27314	12	CI	1930	CI	1930	12	0	1930-06-01 00:00:00.0000000	2015	2015-01-16 09:39:00.000	Water Main Repair	1200	85
27314	12	CI	1930	CI	1930	12	0	1930-06-01 00:00:00.0000000	2014	2014-05-12 08:51:00.000	Water Main Repair	986	84
27320	4	ST	1995	ST	1995	4	1	1995-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27321	8	DI	1978	DI	1978	8	1	1978-04-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27322	8	CI	1925	DI	1925	8	0	1925-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27331	0	CI	1925	CI	1925	0	0	1925-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27346	6	CI	1944	CI	1944	6	1	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27350	6	CI	1930	CI	1930	6	1	1930-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27363	6	CI	1967	CI	1967	6	1	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27374	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27381	12	CI	1915	CI	1915	12	0	1915-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27384	2	ST	1945	ST	1945	2	0	1945-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27389	6	CI	1930	CI	1930	6	1	1930-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27392	12	CI	1930	CI	1930	12	1	1930-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27404	6	CI	1930	CI	1930	6	0	1930-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27415	2	PVC	1993	PVC	1993	2	0	1993-05-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27417	8	DI	1995	CI	1995	8	1	1995-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27423	0	CI	1944	CI	1944	0	0	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27433	0	CI	1944	CI	1944	0	0	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27441	30	DI	2010	CI	2010	30	1	2010-07-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27451	6	CI	1966	CI	1966	6	1	1966-03-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27455	6	CI	1914	CI	NULL	6	0	NULL	2018	2018-08-28 07:58:00.000	Water Main Leak	2625	104
27460	6	CI	1930	CI	1930	6	1	1930-06-01 00:00:00.0000000	2017	2017-07-27 08:31:00.000	Water Main Leak	2043	87
27461	6	CI	1954	CI	1954	6	1	1954-03-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27468	6	DI	1972	CI	1972	6	1	1972-05-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27473	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	2020	2020-02-15 05:44:00.000	Water Main Leak	3107	97
27479	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27485	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27493	8	DI	1972	CI	1972	8	0	1972-05-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27502	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27511	4	PVC	1985	PVC	1985	4	1	1985-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27518	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27526	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
27533	6	CI	1923	CI	1923	6	0	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
25381	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
26465	12	PVC	2019	PVC	2019	12	1	2019-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
26468	8	PVC	2019	PVC	2019	8	1	2019-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
26480	12	PVC	2019	PVC	2019	12	1	2019-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
26489	12	PVC	2019	PVC	2019	12	1	2019-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
26497	12	PVC	2019	PVC	2019	12	1	2019-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
26499	6	DI	2019	DI	2019	6	0	2019-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
26504	12	DI	2019	DI	2019	12	1	2019-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
26508	12	PVC	2019	PVC	2019	12	1	2019-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
26514	6	DI	2019	DI	2019	6	0	2019-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
26519	8	PVC	2019	PVC	2019	8	1	2019-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29156	8	CI	1915	CI	1915	8	0	1915-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29158	12	CI	1956	CI	1956	12	1	1956-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29167	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	2014	2014-12-10 07:43:00.000	Water Main Repair	1155	91
29167	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	2012	2012-07-15 02:26:00.000	Water Main Repair	92	89
29167	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	2021	2021-09-19 07:03:00.000	Water Main Leak	3632	98
29171	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
29173	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30865	2.5	ST	1945	ST	1945	2.5	1	1945-06-01 00:00:00.0000000	2013	2013-01-21 05:00:00.000	Water Main Repair	318	68
30865	2.5	ST	1945	ST	1945	2.5	1	1945-06-01 00:00:00.0000000	2017	2017-12-03 06:36:00.000	Water Main Leak	2173	72
30865	2.5	ST	1945	ST	1945	2.5	1	1945-06-01 00:00:00.0000000	2019	2019-02-01 10:42:00.000	Water Main Leak	2779	74
30865	2.5	ST	1945	ST	1945	2.5	1	1945-06-01 00:00:00.0000000	2017	2017-01-09 01:21:00.000	Water Main Repair	1903	72
30868	2	ST	1945	ST	1945	2	0	1945-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30869	8	CI	1925	CI	1925	8	1	1925-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30871	6	CI	1925	CI	1925	6	1	1925-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30872	8	CI	1925	CI	1925	8	1	1925-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30874	6	CI	1935	CI	1935	6	1	1935-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30890	6	CI	1944	CI	1944	6	1	1944-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30891	6	CI	1967	CI	1967	6	1	1967-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
30913	6	CI	1914	CI	NULL	6	0	NULL	NULL	NULL	NULL	NULL	NULL
23130	6	DI	1994	DI	1994	6	1	1994-11-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
23131	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
23141	6	CI	1923	CI	1923	6	1	1923-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28121	12	PVC	2019	PVC	2019	12	1	2019-11-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28126	12	PVC	2019	PVC	2019	12	1	2019-11-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28137	6	DI	2019	DI	2019	6	0	2019-11-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28153	12	PVC	2019	PVC	2019	12	1	2019-11-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28157	12	PVC	2019	PVC	2019	12	1	2019-11-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28169	6	DI	2019	DI	2019	6	0	2019-11-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28180	8	PVC	2019	PVC	2019	8	1	2019-10-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28213	6	DI	2019	DI	2019	6	0	2019-05-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28220	4	PVC	2019	PVC	2019	4	1	2019-05-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28242	4	PVC	2018	PVC	2018	4	1	2018-02-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28250	8	PVC	2019	PVC	2019	8	1	2019-05-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28251	4	PVC	2019	PVC	2019	4	1	2019-05-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28261	8	PVC	2019	PVC	2019	8	1	2019-12-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28275	6	DI	2019	DI	2019	6	0	2019-12-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28284	2	BRASS	2019	BRASS	2019	2	0	2019-12-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28287	8	PVC	2019	PVC	2019	8	1	2019-12-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28299	6	PVC	2019	PVC	2019	6	1	2019-08-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28306	8	PVC	2016	PVC	2016	8	1	2016-05-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28308	6	DI	2000	CI	2000	6	1	2000-01-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28315	8	PVC	2013	PVC	2013	8	0	2013-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28327	8	PVC	2013	PVC	2013	8	1	2013-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28330	12	PVC	2013	PVC	2013	12	1	2013-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28372	6	DI	2015	DI	2015	6	0	2015-06-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28378	8	PVC	2016	PVC	2016	8	1	2016-03-16 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28381	6	CI	1955	CI	1955	6	1	1955-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28387	8	PVC	2016	PVC	2016	8	1	2016-05-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28390	8	PVC	2016	PVC	2016	8	1	2016-03-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28393	8	PVC	2016	PVC	2016	8	0	2016-03-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28398	6	PVC	2016	PVC	2016	6	0	2016-03-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28401	12	PVC	2016	PVC	2016	12	1	2016-04-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28403	12	PVC	2016	PVC	2016	12	1	2016-04-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28410	12	PVC	2016	PVC	2016	12	1	2016-05-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28412	12	PVC	2016	PVC	2016	12	1	2016-05-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28415	12	PVC	2016	PVC	2016	12	1	2016-05-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28422	8	PVC	2016	PVC	2016	8	1	2016-05-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28427	8	PVC	2016	PVC	2016	8	1	2016-05-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28432	8	PVC	2016	PVC	2016	8	1	2016-05-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28449	8	PVC	2017	PVC	2017	8	1	2017-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28451	8	PVC	2017	PVC	2017	8	1	2017-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28453	6	DI	2017	DI	2017	6	0	2017-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28458	8	PVC	2017	PVC	2017	8	1	2017-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28482	6	DI	2017	DI	2017	6	0	2017-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28491	8	PVC	2016	PVC	2016	8	1	2016-04-07 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28494	8	PVC	2016	PVC	2016	8	1	2016-04-07 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28497	6	PVC	2016	PVC	2016	6	0	2016-04-07 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28533	6	PVC	2016	PVC	2016	6	0	2016-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28539	12	PVC	2014	PVC	2014	12	1	2014-05-16 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28551	8	PVC	2016	PVC	2016	8	1	2016-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28553	8	PVC	2016	PVC	2016	8	1	2016-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28556	6	DI	2016	DI	2016	6	0	2016-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28560	6	DI	2016	DI	2016	6	0	2016-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28569	12	PVC	2017	PVC	2017	12	1	2017-10-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28572	6	DI	2017	DI	2017	6	0	2017-10-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28575	6	DI	2017	DI	2017	6	0	2017-10-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28576	8	PVC	2017	PVC	2017	8	1	2017-01-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28586	6	PVC	2016	PVC	2016	6	0	2016-07-21 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28588	16	DI	2018	DI	2018	16	1	2018-08-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
28603	6	DI	2016	DI	2016	6	0	2016-10-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL
